,spot,x,y,rmse,pcc,snr,model,cvFold
24x23,24x23,24,23,1.1099947458724189,0.40272168997144925,3.1828096636001315,MIST,3
25x23,25x23,25,23,1.113695783457007,0.427270293511299,3.2512888915255242,MIST,3
26x23,26x23,26,23,1.08054475049303,0.4129665071168648,3.2743395577451704,MIST,3
27x23,27x23,27,23,1.0974198808833933,0.4437383425752782,3.2565596049291825,MIST,3
28x23,28x23,28,23,0.9350407932917915,0.3698063868303357,3.536344481694726,MIST,3
29x23,29x23,29,23,1.1150042127795114,0.3503439379290288,3.2638857326871156,MIST,3
30x23,30x23,30,23,1.0253058755428799,0.3899050881694918,3.374931417072535,MIST,3
31x23,31x23,31,23,0.89353683204895,0.3805647199716829,3.613497697088883,MIST,3
32x23,32x23,32,23,0.952368209761236,0.42185920023925383,3.599657058422091,MIST,3
17x24,17x24,17,24,1.0470612510972592,0.3592600883826006,3.4429589896990653,MIST,3
18x24,18x24,18,24,1.2207953580678383,0.35921784205490775,3.267203659746639,MIST,3
19x24,19x24,19,24,0.9757209664920105,0.472540650647449,3.4146517951970963,MIST,3
20x24,20x24,20,24,1.0770280859468064,0.47599761272566826,3.279062633272872,MIST,3
21x24,21x24,21,24,1.0145331325595377,0.4447985039013996,3.35474071466849,MIST,3
22x24,22x24,22,24,1.063227289796521,0.41972902568948484,3.3428480983887194,MIST,3
23x24,23x24,23,24,1.693107451938511,0.5011118396899449,2.9332168998405748,MIST,3
24x24,24x24,24,24,1.225995535674431,0.40591445152697114,3.177037905716122,MIST,3
25x24,25x24,25,24,1.034224741560387,0.41508355981196565,3.297451118264515,MIST,3
26x24,26x24,26,24,1.836362168039273,0.6059924702496673,2.4503341958327787,MIST,3
27x24,27x24,27,24,1.0342876222352655,0.3634135173082614,3.36497225659608,MIST,3
28x24,28x24,28,24,0.9453981067896432,0.3812735849967837,3.506829521461386,MIST,3
29x24,29x24,29,24,0.9774082440963991,0.41028018222519796,3.483698524560446,MIST,3
30x24,30x24,30,24,1.0551735929031856,0.3886329300680435,3.3389486117004714,MIST,3
