,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
13x24,7.613872,-1.8553232,-6.889175,-4.824911,1.3317814,-4.979125,0.97518706,10.958881,-6.037435,10.319601,0.7425263,4.897855,-2.9419389,-2.8850007,-2.9465952,3.8604121,-7.7475877,-1.5352676,-1.8986269,-6.748722,12.783934,-12.505551,-5.2302866,-1.7593154,-3.126147,6.2031775,1.2327055,8.834867,3.717519,-2.4289565
13x25,7.559545,-1.5916378,-6.889556,-3.8108006,1.2644875,-5.5408425,0.98128605,10.278844,-5.595481,10.354055,0.60708404,5.5818095,-2.7450652,-3.1407857,-2.5897698,3.9018164,-7.991874,-2.0069795,-2.6069748,-7.0093136,12.930338,-12.138554,-5.9190564,-1.5660179,-3.6114712,6.049171,1.1267035,8.583676,4.2892866,-2.3586998
13x26,8.008225,-0.70391273,-6.6922226,-3.2279592,1.292186,-5.7411156,0.4628774,10.07414,-4.9941435,10.684982,1.2037265,6.3189454,-2.6146894,-2.639217,-3.2515068,3.938549,-8.255788,-1.9699003,-3.4290445,-6.675912,13.039293,-11.949006,-6.702256,-1.4908338,-3.726785,5.975391,1.0747449,9.493254,5.27532,-2.4429502
13x27,7.968813,-0.016837358,-6.654484,-2.4991634,1.3026323,-5.9816804,0.018283248,9.604018,-4.662576,10.610867,1.7669162,5.9604273,-2.2787733,-2.7186217,-3.5811415,3.9858437,-8.416012,-1.6828977,-4.0019603,-6.0403337,13.768366,-11.672317,-7.292053,-1.4383067,-3.769841,5.4594254,0.7506162,9.906345,5.680831,-2.823501
13x28,8.188041,0.40916014,-6.197216,-2.7003665,1.6180615,-6.1087284,0.08176589,9.532412,-4.262055,10.717241,1.8953757,5.9969273,-2.0327039,-2.8035975,-4.4660907,3.7551308,-8.647894,-1.6385988,-4.1783466,-5.7387547,14.129082,-11.573217,-7.8544664,-1.5690508,-3.4809005,5.1624436,0.7598587,10.5067425,5.7495055,-2.7540035
13x3,8.66877,-1.5129008,-6.709665,-2.6873875,2.8567595,-5.4490027,1.1503631,11.381893,-4.341172,11.553945,3.7620912,5.4357076,-2.709174,-4.0745354,-3.2875793,2.8703523,-8.510916,-3.05971,-2.1503682,-5.093217,14.000466,-12.087822,-4.4414215,-1.8769103,-4.3864355,5.0896926,-0.57007515,9.373506,4.828637,-2.722855
13x4,8.710947,-1.3305216,-6.716037,-3.1415253,2.6740732,-5.2131343,1.0060489,11.390441,-3.9873354,11.537863,3.8986297,5.0923004,-2.8457932,-3.9532793,-3.2018473,3.255604,-8.691343,-2.8708322,-2.5014248,-4.934265,13.714411,-11.9660225,-4.525082,-2.1006043,-4.3303204,5.131079,-0.75692284,9.719418,4.993259,-3.053403
13x5,8.874405,-1.7030083,-6.9145536,-3.332926,2.4483862,-5.5101805,1.0782483,11.267789,-3.8589592,11.519479,3.7817407,4.9174166,-2.8245134,-3.921467,-3.0082793,3.5853922,-8.55239,-2.542902,-2.7620997,-4.8374405,13.35847,-11.98076,-4.9147787,-2.1720557,-4.5438094,5.6690397,-0.6119801,9.700712,4.9972305,-3.3307877
14x10,5.866789,-3.2564836,-6.451249,-2.8575754,1.0607078,-8.527535,-0.18813002,11.062236,-4.724583,9.405346,0.33812356,4.1998067,-0.065356195,-4.2346225,-3.7750413,5.151475,-6.5817885,-1.0426075,-0.67688215,-4.0988817,13.122086,-11.5759945,-5.501802,-2.4607701,-3.729349,5.353404,0.21785069,9.157698,3.1448722,-2.5141537
14x11,6.803682,-2.0390158,-8.032043,-3.0988574,1.9384799,-8.374964,-0.06924844,10.923436,-4.9385166,9.268133,1.0953707,4.7563753,-0.35413045,-3.5579803,-2.4701846,4.90327,-7.0926743,-3.018477,-1.3514569,-4.1870213,12.5326395,-10.592262,-5.2990465,-3.4433808,-5.1614165,6.1009054,0.85032845,9.031829,2.412619,-2.258292
14x13,7.0636787,-1.5004623,-9.211533,-3.937642,1.0451951,-5.2093124,2.106929,11.144812,-5.8101935,10.766106,2.8070385,5.97239,0.2782725,-2.9212356,-2.1805637,5.5093665,-7.912647,-1.5598742,-1.077757,-5.180188,13.0103855,-9.395713,-5.379276,-3.3506482,-4.920928,4.907593,0.5433248,8.02454,3.492186,-2.3461075
14x14,6.5102205,-1.7221961,-8.755811,-3.710041,0.6508403,-4.768647,1.7853348,10.968734,-5.8421783,11.468895,2.1162689,6.0733757,0.26493716,-2.8119092,-3.0524197,5.8184457,-8.515445,-0.8141809,-0.55385137,-5.2914677,12.634331,-9.427537,-5.630789,-3.271452,-4.8571186,4.7057467,-0.07415128,7.312792,3.930914,-2.7648258
14x15,5.913102,-1.3329582,-8.879768,-3.5388253,0.57732415,-5.512631,1.6321763,11.28139,-5.426428,12.415251,1.7727462,6.160255,-0.55567193,-2.6791415,-2.8955047,4.793413,-9.569473,-0.9957998,-1.5286443,-5.419292,11.357261,-9.541893,-5.4952984,-3.1364586,-4.6607375,5.1396837,-0.24631274,7.6515603,4.0215845,-3.3355017
14x16,4.706889,-1.51123,-8.42416,-3.5001473,0.98285794,-6.010585,1.4526589,10.459276,-5.2488637,12.860696,0.23291612,6.64176,-0.85143304,-2.656102,-3.4170861,4.665123,-9.959425,-0.9879137,-2.0073032,-5.340314,10.894432,-10.313665,-6.1286864,-2.3900046,-4.1738873,5.02887,-1.2524469,6.8103623,3.6170459,-3.150701
14x17,5.114124,-1.7385674,-8.562216,-3.8625457,1.4685673,-6.393045,1.3003167,9.476075,-5.2128105,12.128489,0.77414423,6.5579195,-1.5511012,-3.1123495,-2.9931545,4.716119,-9.903496,-1.5243684,-2.6734524,-5.39954,11.624525,-10.833648,-6.798929,-1.3153857,-4.5888944,4.9027967,-1.2914376,6.7799034,3.620826,-3.039414
14x18,6.0649395,-1.2613095,-7.528532,-4.596681,2.0712922,-6.840631,1.3481119,9.172164,-5.978198,11.483038,1.3627725,6.4410295,-1.6588919,-3.6528823,-2.455468,4.9690714,-8.989888,-2.4063516,-3.247313,-4.9729104,12.601105,-10.952147,-6.959293,-0.7535817,-3.9949646,5.165519,-0.5802778,7.710578,4.4390726,-2.7036579
14x19,7.3529787,-1.0260442,-7.1179852,-4.585304,2.1939316,-6.3702674,1.3217604,9.222661,-6.2963247,10.6659775,2.601573,5.6120396,-1.9493358,-3.7078342,-3.0742588,5.063521,-7.633814,-1.9633842,-3.09726,-4.2271824,13.986034,-10.806107,-6.744174,-0.84137344,-4.3308997,5.8746376,0.3701563,7.884444,4.678493,-2.5750093
14x2,8.052935,-1.6044662,-6.6091294,-2.0194206,2.9449027,-5.514598,0.97942364,11.058289,-4.3916206,11.837384,3.3165588,5.536388,-2.5779085,-4.505455,-3.0850897,2.4786687,-8.446552,-3.307279,-1.7664285,-4.896409,14.4988785,-11.734423,-4.5493474,-1.7647216,-4.4843616,5.2524023,-0.20685351,9.040203,4.526895,-1.9659747
14x20,7.9983487,-0.9669634,-6.4236655,-4.3216825,2.0380237,-6.1318355,1.3216637,10.161566,-6.152541,10.896159,2.707437,5.3148108,-2.1001244,-3.2541676,-3.3906627,4.5489626,-7.8165126,-1.8156123,-2.7600186,-4.243948,14.105637,-10.845603,-6.2717276,-1.2863549,-3.7505507,5.918898,0.77022403,8.870752,4.0882654,-2.3141685
14x21,8.416537,-0.9164347,-6.281199,-4.1982455,2.0170956,-5.43934,1.3575537,10.160583,-6.383559,10.914545,3.2817647,5.1049585,-2.6870894,-2.8147187,-4.2586102,4.276475,-7.653426,-1.3184136,-2.315746,-4.48122,13.98497,-11.300961,-5.8258123,-1.7389938,-3.8018036,6.353513,0.87785196,9.29131,3.6645274,-2.6604834
14x22,7.8476105,-1.22355,-6.59566,-4.276107,1.8093055,-5.584465,1.2711511,10.575613,-6.415137,10.887903,2.4441128,4.603403,-2.6005533,-2.4388258,-3.829782,3.916103,-7.8457923,-0.95226496,-1.9498413,-5.0808644,13.678022,-11.701212,-4.8568726,-2.0544162,-3.320091,5.947773,0.63705695,9.227533,2.7462604,-2.2558043
14x23,7.825511,-1.6983956,-7.3757524,-4.578005,1.6348897,-4.8575573,1.1738129,10.362781,-6.135171,10.657862,1.7385757,4.8656483,-2.8826907,-2.4353793,-3.5828152,3.8992038,-7.461164,-1.1068686,-1.3536797,-5.914192,13.333265,-12.24131,-4.7941065,-2.0126982,-3.4364548,6.453723,0.8691365,8.773068,2.5819342,-2.1543229
14x24,8.008587,-2.0674813,-7.136875,-4.599304,1.2551944,-5.507739,0.85428464,10.356587,-6.1398892,10.797793,0.67301935,4.9697857,-2.5557482,-2.6470969,-2.334873,3.9800007,-7.8206973,-2.294353,-2.1683326,-6.8279943,12.713434,-12.533455,-4.845849,-1.3158916,-3.487709,5.9651184,0.74830514,8.925394,3.437036,-2.6567307
14x25,7.3649354,-1.9047343,-7.1971226,-4.375122,1.2093104,-5.8115683,0.29468197,10.527229,-5.525466,10.075536,0.08138132,5.51431,-2.4365277,-2.8821218,-2.5115008,4.0122914,-8.041841,-2.4470167,-2.420379,-6.7668166,12.639217,-12.308133,-5.6049943,-1.1520503,-3.3028383,6.1278486,0.978036,9.03055,4.313932,-2.5411577
14x26,7.652575,-1.3917093,-7.0199046,-3.6139922,1.2590784,-5.7668195,0.26583195,9.820394,-5.4171934,10.175137,0.3935665,5.524224,-2.041247,-2.7684097,-2.6359198,3.8880777,-8.005677,-2.2376504,-3.1863809,-6.6370244,12.916684,-12.089621,-6.009722,-1.1451371,-3.6508632,5.90031,0.8783339,9.305386,5.025681,-2.7185156
14x27,8.14945,-0.082449555,-6.6566715,-3.1352165,1.7453701,-5.8741875,-0.1151526,9.557498,-4.709807,10.762259,1.1655898,6.3461657,-1.3921196,-2.437233,-3.627665,3.9169402,-8.043506,-2.588439,-3.4688694,-6.0667276,13.670331,-11.695243,-7.0813026,-1.3378857,-3.3535876,5.831369,0.7180351,9.911514,5.5766554,-2.6061034
14x28,8.336997,0.70058006,-6.5900507,-2.4839926,1.5104553,-6.413933,-0.34768736,9.073681,-4.3132305,10.979741,1.509039,5.7951374,-1.0499412,-2.2783625,-3.6848,3.9245505,-7.9997616,-2.26,-3.8842711,-5.7218933,13.799938,-11.700671,-7.4899864,-1.4560895,-3.522726,5.649794,0.26062858,10.028019,5.606689,-2.789416
14x3,8.137356,-1.3355193,-6.796919,-2.3982427,2.8753252,-5.293137,1.0124214,10.985444,-4.1884074,11.906906,3.624784,5.392845,-2.9214814,-4.4405165,-3.0800338,2.7264652,-8.566008,-3.1303282,-2.0796974,-4.981288,14.20215,-11.611225,-4.620277,-1.8359119,-4.279923,5.271347,-0.3248825,9.528794,4.8032455,-2.3929262
14x4,8.581485,-1.5373683,-6.965609,-2.6124578,2.8508675,-5.511285,1.086585,11.235177,-4.220002,11.705168,3.7648773,5.300991,-2.891293,-4.0868826,-2.983473,2.984009,-8.454424,-2.9158912,-2.449389,-4.953812,13.784286,-11.780008,-4.7164736,-1.8609662,-4.393842,5.5250554,-0.469249,9.669958,5.0014,-2.6905475
14x5,8.722348,-1.4412097,-7.081197,-3.371882,2.9140923,-5.5219383,0.97432923,11.200001,-3.9727287,11.691733,3.596438,4.837061,-2.8568358,-3.8129535,-2.6670904,3.3414688,-8.455779,-2.8332434,-2.639618,-4.9151244,13.289714,-11.704067,-4.862575,-2.1987867,-4.244074,5.5379047,-0.43412578,9.715451,5.0904994,-3.100144
14x9,5.356866,-4.15702,-5.3788137,-3.3136044,0.5010557,-8.437308,-0.34302628,11.181536,-4.8340745,9.749241,-0.59578323,3.8670974,-0.22589272,-4.736771,-4.252754,4.4005747,-6.5457087,-0.33592427,-0.37127078,-3.72714,13.547923,-11.856515,-5.1606183,-2.0363436,-2.769806,5.2189984,0.060638547,8.877525,3.9087,-3.3511715
15x10,6.1799507,-3.344647,-6.0818624,-3.2743716,1.0223475,-8.054119,0.1837163,10.633072,-4.740779,9.794788,0.2559085,5.3225703,-0.7026789,-4.071466,-3.6177413,4.6014905,-7.028945,-0.60685265,-1.0895584,-4.18271,12.787577,-11.426008,-5.3273983,-2.997016,-3.2407944,5.264127,0.09235227,9.281384,3.1839278,-2.781507
15x11,7.0812674,-2.6809568,-7.2209525,-2.9543743,1.311382,-7.230697,0.9887169,10.22389,-4.765983,9.570327,1.4512471,6.914211,-0.52829254,-3.5486188,-3.0241508,5.5944705,-7.0027785,-0.76317084,-1.2138053,-4.528293,12.66678,-10.576326,-5.959731,-3.6230366,-4.093277,4.982041,0.06933129,8.720579,1.8638699,-1.9336228
15x13,6.74074,-1.5234411,-9.157534,-4.3891287,1.3828042,-4.646674,1.4091673,10.467424,-5.922746,10.456884,2.1715374,6.927821,0.57159376,-2.1864793,-2.6600928,6.4357333,-8.241169,-1.0206845,-0.465379,-4.9935904,13.133126,-9.613137,-5.9058,-3.2795062,-5.348346,3.9670472,-0.49123824,7.700621,3.4366229,-2.1909099
15x14,6.3050017,-1.5237895,-9.13216,-4.452528,1.5347347,-4.630208,1.7057953,10.54835,-5.877409,10.804313,1.9852254,7.0836244,0.19859982,-2.1857984,-2.4699514,5.754029,-8.925805,-1.0823758,-0.7537992,-4.9594574,12.675491,-9.522202,-6.013588,-2.8524208,-5.4531274,4.053975,-0.4916048,7.5783763,3.8000445,-2.6457176
15x15,5.4763203,-1.4910192,-8.891655,-3.8573852,1.545019,-4.8297963,1.4586794,10.162293,-5.5248523,11.389766,0.8874749,7.304867,-0.030192971,-2.362798,-3.1655126,5.554627,-9.306766,-0.7484988,-0.8230262,-5.1300993,11.872908,-10.15175,-6.427808,-2.4065697,-5.0272665,4.5678854,-1.481388,7.103283,3.6762812,-3.1043062
15x16,4.4833736,-1.123141,-9.322729,-3.925394,1.5096654,-5.3668456,1.3529878,9.505371,-5.0006194,11.663651,0.47509688,7.4811764,-0.6541229,-2.5635967,-2.8895106,4.851602,-10.338897,-1.2035654,-1.9292197,-5.4620233,10.889669,-10.685572,-6.786396,-1.5867642,-4.9960904,5.023365,-2.1736057,6.8499928,3.438871,-3.6053758
15x17,3.9074445,-1.5001155,-8.528259,-4.1112103,1.9717811,-6.356797,1.3811197,9.114969,-4.6905904,11.282824,-0.10194254,7.3451605,-0.73745704,-3.3047638,-2.8759613,4.7596693,-9.899582,-1.3473934,-2.804174,-5.277145,11.413292,-11.315109,-7.369592,-1.2141004,-3.9438953,4.784056,-2.4570034,6.7849703,3.5046449,-2.9723082
15x18,5.181507,-1.1148528,-8.715223,-4.255109,1.8123935,-6.3198886,1.1307571,8.858635,-5.2388654,10.785483,1.540413,7.030763,-1.3902838,-3.8925138,-2.4265652,5.115471,-8.778145,-1.740476,-3.084242,-5.1516,12.865249,-11.294456,-7.2809095,-0.629944,-4.4390945,5.351663,-1.9321073,6.8978047,4.5212708,-3.086419
15x19,6.6675963,-0.85377777,-7.206338,-4.4131265,1.8352741,-6.332995,1.1952106,9.239913,-6.1574345,10.899304,2.276022,6.280155,-1.6205258,-3.9188437,-2.6717327,4.995063,-7.9570475,-2.1215546,-3.4443066,-4.6810894,13.477544,-11.255576,-6.7888474,-0.6802896,-3.8205333,5.716529,-0.68911195,7.8742437,4.7528787,-2.7943814
15x2,7.526388,-1.3945597,-6.8854356,-1.7116609,3.1493063,-5.337225,0.8844391,10.698641,-4.2892704,12.006417,3.2799528,5.5617094,-2.671568,-4.7215557,-2.9459736,2.5171943,-8.314962,-3.2541714,-1.6632316,-4.9247894,14.655144,-11.419866,-4.521663,-1.9509732,-4.456513,5.448047,-0.08736205,9.135579,4.5896053,-1.8690611
15x20,7.5994434,-0.69947475,-6.689408,-4.1977906,1.9768512,-5.7870836,1.1312053,9.308263,-6.242178,10.539497,3.1408315,5.635718,-2.2725217,-3.4982831,-3.9659827,4.734795,-7.3578997,-1.1934388,-2.9114945,-4.392805,14.088062,-11.155956,-6.37635,-1.3033165,-4.0580115,6.253997,0.1720308,8.080107,4.388652,-2.7159464
15x21,8.138176,-0.69834954,-6.4256153,-3.8195443,1.7966938,-5.767797,1.1530933,9.918186,-6.151462,11.198856,3.1608272,5.40413,-2.724637,-2.7811227,-4.393694,4.048892,-7.5083184,-1.1316206,-2.6908784,-4.4170847,13.905402,-11.332835,-5.5155706,-1.8051034,-3.888948,6.460227,0.031071663,8.930652,3.6403246,-2.6221108
15x22,8.289643,-0.8199425,-7.07619,-3.8050878,1.5590711,-5.1012306,1.0317726,10.03854,-6.1359544,10.885463,3.4252179,5.276638,-2.926261,-2.54492,-4.6578665,3.9316006,-7.5142956,-0.9335283,-1.9430636,-4.7464914,13.795059,-11.828506,-5.37642,-1.8124906,-3.9880567,6.659005,0.2772144,9.055947,3.114055,-2.6055408
15x23,8.210055,-1.6210856,-7.22436,-4.0647054,1.4825244,-5.297935,0.70291173,9.95857,-6.33231,10.558001,2.2380178,4.983938,-2.7400746,-2.6483045,-3.6645536,4.0147705,-7.7475038,-1.4045031,-1.9894558,-5.6845846,13.310453,-12.186523,-4.896715,-1.6414787,-3.7627444,5.9933167,0.011126757,8.928092,2.9188793,-2.697884
15x24,7.6421766,-1.9161847,-7.9971986,-4.365581,1.4522271,-5.4818897,0.26845688,10.23353,-6.0970564,10.127503,1.0982289,5.5775642,-2.674448,-2.6095033,-3.017946,3.8397484,-7.5812635,-2.1410735,-1.6649126,-6.283937,13.194933,-12.352722,-4.9564705,-1.2006663,-3.5511582,6.1624184,0.5432002,8.742625,3.2761912,-2.3473494
15x25,6.9290886,-2.084618,-8.219714,-3.8466537,1.2269534,-5.8636026,-0.49422377,10.069018,-5.8753166,9.726278,-0.14815044,5.112972,-2.0557375,-2.759717,-1.8758745,4.0999665,-7.4462423,-2.6671834,-1.8995775,-6.1914577,13.156251,-12.522255,-5.494632,-1.134818,-3.5111372,6.023072,0.70229226,8.600122,3.7892356,-2.9083228
15x26,7.2637053,-1.0158471,-7.3040724,-3.800578,1.411553,-5.9920835,-0.38590848,10.192489,-5.0344253,10.0758705,0.42465544,6.182397,-1.5824332,-2.650722,-2.9742854,3.9714236,-7.876028,-3.0461946,-2.4443555,-5.9913077,13.391121,-11.85114,-6.449953,-1.1409945,-3.0108175,6.2024355,0.79892313,9.423585,4.9751086,-2.5529776
15x27,8.205164,0.02370298,-6.7060547,-3.1300936,1.9002709,-6.0447154,-0.369254,9.482203,-4.863755,10.8164835,1.1556587,6.2057877,-0.68646646,-2.0558689,-3.3147268,3.8793364,-7.61001,-3.1080558,-2.7998838,-5.80186,13.593263,-11.656523,-6.9235106,-1.0865798,-3.394508,6.005972,0.61456525,9.723539,5.481241,-2.665406
15x28,8.140591,0.51671374,-6.390633,-3.0599217,2.5866108,-6.0976424,-0.58843863,9.444419,-4.2808647,11.134995,1.704318,6.5927997,-0.34070587,-1.4050832,-3.5744128,3.6829138,-7.375164,-2.9851894,-2.7924063,-5.605327,14.075214,-11.996579,-7.097784,-1.4226763,-3.4863715,5.803015,0.46858072,9.816377,5.2790794,-2.626138
15x3,8.122116,-1.449884,-6.969601,-2.2310274,3.074757,-5.274676,0.8681651,10.669561,-4.195731,12.115714,3.5169978,5.4233446,-2.8944218,-4.3402185,-2.8013296,2.797566,-8.322245,-3.2377028,-2.1140313,-4.8469553,14.209497,-11.45768,-4.751874,-1.9028864,-4.498728,5.699414,-0.14021122,9.569765,4.810687,-2.2913618
15x4,8.406916,-1.4101007,-7.0912347,-3.078352,3.086011,-5.2231565,0.776353,10.776312,-4.087032,11.9661455,3.3135936,5.115868,-2.9522862,-3.8928971,-2.562204,3.0645227,-8.294934,-3.1708407,-2.3819056,-4.9805756,13.686487,-11.431574,-4.9568872,-2.1019728,-4.135158,5.6729875,-0.15740192,9.894309,4.7367134,-2.8382306
15x5,8.778171,-1.4446162,-7.25731,-3.5176613,3.1056113,-5.3961563,1.0056584,11.163976,-4.271025,11.634592,3.5284753,5.071722,-2.7010264,-3.7226353,-2.48221,3.0331385,-8.011906,-2.829473,-2.7137842,-5.0990024,13.49692,-11.551918,-4.8927727,-2.2674212,-4.2886004,5.6169,-0.33967984,9.863916,4.9993978,-3.2065754
15x6,7.917602,-1.7775028,-7.428781,-4.198939,2.5040338,-5.5299187,0.79083073,11.065623,-4.314046,11.673481,2.910677,4.9072924,-2.6558487,-4.00131,-2.347568,3.444965,-7.944665,-2.1611543,-2.5368185,-5.006625,13.500046,-11.697118,-4.84689,-2.2940357,-3.531288,5.5220017,-0.052309394,9.426319,5.1402154,-3.7095637
15x8,5.029915,-4.5273485,-5.3097687,-3.901041,-0.072274685,-6.842143,0.588226,10.240321,-4.9620557,10.232455,-0.2023027,4.058429,-1.0628455,-5.4826365,-3.7625163,4.248932,-6.8516946,1.0455493,-0.64833224,-3.8778982,14.333401,-12.437502,-5.318331,-2.8713562,-2.3212645,4.9292574,0.18422222,7.955047,4.526226,-3.794251
15x9,5.1094646,-4.1215596,-5.5508103,-3.76993,-0.28634906,-7.113295,0.53430986,10.036094,-4.7417045,9.707857,-0.10115671,4.603989,-1.0849605,-4.979409,-3.8219278,4.8083,-7.245226,1.4019017,-0.8188132,-4.0197077,13.912429,-12.246629,-5.449835,-3.1180182,-2.3583584,4.836739,0.1077131,8.704638,3.8871734,-3.2711718
16x10,6.391988,-2.8037374,-6.691016,-3.417301,0.67819977,-6.9739027,1.207398,9.50445,-4.5709476,9.733604,0.95167935,6.842088,-1.5809181,-4.4269867,-3.0007982,4.917883,-7.8670664,0.37581146,-1.9142101,-4.507972,12.421394,-11.065708,-5.720457,-4.4603205,-3.120141,5.312034,0.32057035,9.055594,2.4756835,-2.4555907
16x11,7.3120975,-1.4298537,-7.5879126,-3.1254802,1.5894793,-6.9216413,1.3282281,10.195808,-4.988249,9.837111,1.6959076,8.225314,-1.3638241,-3.4135702,-1.8734692,4.8506107,-8.003434,-1.2437197,-2.4865196,-4.886157,11.724804,-10.129703,-5.929496,-4.70386,-3.8577821,4.899152,0.39964724,9.082514,1.5507399,-1.5175582
16x13,7.107399,-1.7583075,-8.686718,-5.126183,2.6249928,-5.3281255,2.0567634,10.12057,-6.026724,10.028361,2.2408967,8.445364,-0.31149668,-1.805127,-1.7658389,5.42415,-8.671184,-1.3207548,-1.7284389,-4.6395564,12.208023,-9.768196,-6.2775297,-3.5002787,-5.471534,4.155097,-0.41052866,8.439361,2.5449634,-2.321878
16x14,5.9571276,-1.4107625,-8.6502905,-5.019351,2.2805135,-4.58112,1.5311974,10.242622,-6.050642,10.262,1.2567865,7.7369723,0.33082783,-1.7711676,-2.5429986,5.5251875,-9.134519,-0.79886585,-1.2987163,-4.499852,12.061446,-10.296075,-6.7723603,-2.8191597,-5.163256,4.3592343,-1.3983502,8.115358,3.3087826,-2.9384642
16x15,5.3559527,-1.3365178,-8.973589,-4.9394474,2.5395162,-4.9551206,1.607794,10.001417,-5.1969175,10.283654,0.65271425,7.492584,-0.2245943,-2.1758966,-2.2697663,4.5777216,-9.993765,-0.9597968,-2.190559,-4.7546844,11.18778,-10.741189,-7.0741706,-2.2131705,-5.1704407,4.86281,-1.8138889,8.376967,3.2542756,-3.6455455
16x16,3.9963155,-1.5503389,-8.50429,-4.167922,2.156798,-5.33579,1.4550354,9.466234,-4.5353794,10.796259,0.076799035,7.3803215,-0.04847169,-2.8421066,-2.8003082,4.0825596,-10.050373,-0.8083811,-2.5166078,-5.1521115,10.882986,-11.671335,-7.5041285,-1.7029116,-4.023073,5.3722982,-2.6353483,8.036171,3.2286985,-3.8016353
16x17,3.6245866,-1.452997,-9.07152,-4.093806,1.9942225,-5.726144,1.4763079,9.005441,-4.465502,10.779255,0.7855073,7.6587977,-0.60068536,-3.2446635,-2.2165341,4.365539,-9.636847,-1.1998545,-3.0452898,-5.287629,11.651083,-11.649321,-7.7102313,-1.0542717,-4.208805,5.2609534,-3.1566513,7.273658,3.5649529,-3.4356017
16x18,4.1658545,-1.2698739,-8.455376,-4.302165,1.7405965,-6.152149,1.3820406,9.132682,-4.693593,10.613348,0.8699606,7.2698793,-0.70672256,-3.6194181,-2.2194602,4.5690994,-8.908737,-1.3077441,-3.4207587,-5.0361576,12.541983,-11.635385,-7.490425,-0.8883019,-3.7763948,5.074183,-2.7881825,7.1283436,4.0027623,-2.7590933
16x19,6.313865,-1.0396094,-7.9374623,-4.2607822,1.5366864,-5.8386073,1.1918045,9.184127,-5.3980193,10.572194,2.351783,6.4931045,-1.4826634,-3.811726,-2.550077,4.5660925,-7.83075,-1.6653832,-3.3091774,-4.8882866,13.667702,-11.339693,-7.2208776,-0.7509439,-4.353323,5.6918244,-1.3530422,7.604267,4.8137565,-3.0115626
16x20,7.8138695,-0.82398343,-6.413334,-4.05949,1.2346737,-5.700365,1.0035142,9.752868,-6.0197344,11.139039,2.7732882,5.946413,-2.2315755,-3.1524897,-3.7695923,3.7099624,-7.633513,-1.7728316,-3.4006414,-4.402822,13.538535,-11.167669,-6.003935,-1.1788828,-3.7662573,6.1907964,-0.8395417,8.643288,4.7207346,-3.080141
16x21,8.14574,-0.54311264,-6.945462,-3.7486563,1.385036,-5.066183,0.95015466,9.590502,-5.9815774,10.932171,3.5937881,5.6523933,-2.864178,-2.6805077,-4.8598237,3.643604,-7.449806,-1.1260979,-2.399607,-4.5167227,13.835032,-11.311451,-5.7110357,-1.7356536,-4.204636,6.738727,-0.23117685,8.673363,3.978515,-2.72341
16x22,8.917652,-0.80254143,-6.8774147,-3.5526063,1.3634614,-5.1300592,0.61621094,9.601139,-6.1402745,10.880433,3.4113326,5.479555,-3.2141953,-2.474159,-4.6465335,3.4663174,-7.6508117,-1.4210892,-2.5035686,-4.879605,13.63151,-11.52671,-5.468169,-1.8229964,-4.01172,6.40004,-0.6071305,9.464876,3.5185905,-2.9521437
16x23,8.127386,-1.207558,-7.9582443,-3.581256,1.4636731,-5.5414786,-0.04506296,9.958583,-6.055017,9.804015,2.8130739,5.618538,-2.887097,-2.5396693,-4.183583,3.8410592,-7.788153,-1.6748056,-1.7565628,-4.98204,13.779831,-11.866609,-5.742646,-1.5614148,-3.7669573,6.3100433,-0.08494198,9.093257,3.197998,-2.687613
16x24,7.3285065,-2.0140462,-8.499512,-3.6277127,1.5060909,-5.4564652,-0.40462726,9.993212,-6.0809865,9.615901,1.3889697,5.007949,-2.76799,-2.6231294,-2.9594245,3.9098046,-7.656784,-1.9977412,-1.4039619,-5.4168344,13.592402,-12.30222,-5.5193644,-1.4217463,-3.8949327,5.852107,0.18894517,8.632011,3.0409424,-2.9252257
16x25,6.8416443,-1.3525419,-8.164986,-3.6503263,1.6350567,-5.357363,-0.71328115,10.272594,-5.82906,9.788509,0.81227726,5.9672937,-2.181332,-2.4343047,-2.7508876,3.5448208,-7.541603,-2.7467313,-1.1474825,-5.335314,14.117687,-12.113042,-6.1582775,-1.4457418,-3.6814127,6.0635915,0.7698094,8.766045,3.5683622,-2.7305744
16x27,7.037033,-0.29683816,-7.061695,-3.3710394,2.4227314,-6.5210276,-0.9143851,10.074354,-4.486204,10.167546,1.1043336,6.539858,-0.46958137,-1.4979115,-3.1263285,3.6960614,-7.26639,-3.2655935,-1.823753,-5.3849163,13.956858,-12.109503,-6.829085,-1.331128,-2.9566374,6.0322695,0.5874717,9.264975,4.556608,-2.4555678
16x28,7.9806705,0.09226167,-5.887665,-2.9392881,2.986434,-6.0492506,-0.3226391,9.463312,-4.5397053,11.521342,2.1827564,6.537836,-0.19628763,-0.65883327,-3.591577,3.5647476,-7.081789,-2.7865503,-1.9518635,-5.41228,14.436264,-12.1453085,-7.186663,-1.7258815,-3.5541654,5.702666,0.747541,9.456705,4.804752,-2.8979893
