,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
15x23,7.9372244,-7.1608,-2.1391091,0.955806,3.9912415,-0.13567337,5.2952833,15.956144,-7.199033,5.0344887,1.9061205,5.334031,-6.189781,-1.6916877,-6.8979473,10.698411,-3.431964,-0.067789555,-7.031627,-0.059650898,9.620253,-1.7796967,7.7788835,1.0336097,-6.124242,2.4808927,2.8424795,6.9844904,6.2859836,-5.6556606
15x24,7.541024,-6.976247,-2.729185,0.87975454,3.8072047,-0.6549256,4.99126,15.6943,-7.67714,5.0841594,2.169631,5.2863607,-6.7694035,-1.1650131,-6.28267,9.725307,-3.3447735,-0.65078974,-6.659,0.29532957,8.716118,-2.2278519,8.341761,0.2860062,-5.9059067,1.8915879,2.9607038,6.897678,6.641428,-5.1957774
15x25,7.3706827,-6.7019405,-4.5332007,-0.05383289,4.021615,-0.9263909,4.707957,14.351106,-6.4510484,4.4296923,2.0237916,4.523383,-9.7376,-1.5185916,-5.681394,8.151593,-3.6738381,-1.7507694,-5.8118258,0.07956338,8.64505,-1.9253231,8.710186,0.18660736,-6.873906,0.37447917,4.749608,5.4104514,6.9415836,-5.0201073
15x26,7.1887574,-7.343395,-4.4516296,-0.84597456,3.9077945,-0.4821089,4.439977,15.084004,-5.4726453,4.3341045,1.4196453,5.445299,-10.484784,-1.7386031,-4.926934,7.125111,-3.968333,-2.7217262,-5.9512243,-0.57475597,8.818851,-1.4350367,8.435187,-0.72505724,-7.602406,-0.019202232,5.1752357,4.235984,6.937152,-4.634054
15x27,7.56365,-8.455427,-4.049121,-0.15781891,4.032119,0.6217953,3.685717,15.65752,-4.9940515,4.7871304,0.6077794,6.276818,-9.595722,-1.0028601,-5.1700783,7.3181996,-4.3629293,-2.4201856,-6.2351823,-0.9988834,9.106358,-0.9824935,8.077702,-0.94941497,-7.8796206,0.5106487,4.5364923,3.5887313,6.991901,-4.781835
15x28,7.4968615,-9.562666,-2.6346798,0.72906077,3.7773366,1.0594807,3.9984326,16.647497,-5.6924286,4.955016,0.8538096,6.7545576,-7.7972465,-0.22606969,-5.8087196,8.3097315,-4.9100523,-2.3016415,-7.2638283,-1.4738078,9.49992,-0.7183614,7.399679,-1.5063453,-7.8631277,1.7704036,2.5760617,3.8390899,6.5175915,-4.3331046
15x29,8.314475,-10.009502,-1.5873978,1.4019387,4.339239,1.5337713,5.6105533,17.021542,-5.0914135,5.02619,0.94362617,6.088462,-7.1222963,-0.14841753,-6.55618,8.995226,-5.2758656,-1.280299,-8.01817,-1.6178378,9.546648,-0.016226172,6.5817056,-1.4008882,-7.5754666,2.2187064,1.447125,3.8159885,6.3416047,-4.081418
15x30,8.539169,-9.437763,-1.1848035,1.5310278,3.8655896,1.2346514,6.288269,16.730675,-5.0522604,4.244358,1.4056901,4.4020367,-7.8953466,-0.39300343,-6.712589,9.007928,-4.8540535,-1.8774657,-8.154514,-1.7742754,8.839416,0.027786136,5.6134777,-2.1365767,-8.122869,1.7660434,-0.32818377,4.1808395,6.704427,-4.179185
15x9,7.099327,-9.433668,-4.238205,2.1153464,4.5633783,-1.1948657,6.303559,16.285254,-6.9400826,5.0358477,1.795192,6.436177,-6.7646613,-2.1679983,-5.7271814,10.729433,-3.8280053,-2.6372116,-6.739182,-0.055650443,8.826695,-2.1848006,6.8737154,-1.200447,-6.0146914,4.659998,3.930603,5.972232,6.839136,-3.048091
16x10,7.266568,-9.333016,-4.2439504,1.7460122,3.6720219,-0.68809724,6.3225713,16.107609,-7.113214,5.355432,1.2319697,6.529167,-7.029209,-2.06884,-4.466127,11.063425,-4.268497,-1.738,-6.948921,-0.41517925,8.612219,-1.8350861,7.043242,-1.2433221,-5.8669214,4.201245,4.6288714,6.2192497,6.895983,-2.8850777
16x11,7.685628,-8.024103,-4.530428,1.6610664,4.19829,-0.2020134,5.460952,15.594952,-7.198943,5.226512,0.9289017,6.582746,-7.723713,-1.2182763,-4.0033817,10.508215,-4.85575,-2.3726306,-6.423406,-0.11954945,8.344382,-1.6090617,6.771054,-1.3166914,-6.2293625,4.0772767,3.9925048,6.3940454,7.276264,-3.2225776
16x15,6.5877533,-6.9150105,-4.4176407,2.3628316,4.235296,0.38314185,3.781651,11.3065815,-4.0344296,-1.438265,1.3388305,7.226108,-8.019712,-2.0629635,-5.231028,8.279695,-9.036257,-1.9756563,-6.72066,0.7407646,5.844972,-6.270909,6.738172,-1.3228995,-10.552329,-1.670721,1.6850349,8.508927,3.7528272,-5.767516
16x17,7.486827,-7.2664165,-6.7358923,3.173016,2.4472833,2.2352808,5.397906,11.324725,-5.7496505,1.1562222,1.6313729,8.091083,-8.279831,-0.12236601,-4.731235,8.497527,-4.8473744,-2.4606483,-7.098729,0.5603447,3.552803,-3.0457156,8.5860405,-0.04660189,-9.178811,1.2668078,0.5939481,8.744568,7.1212797,-5.6788316
16x18,7.8085213,-7.4678974,-6.2176223,3.212699,2.6189036,2.3340974,6.0650873,11.352154,-7.4956822,3.1376095,1.387295,7.9419117,-8.783834,1.3125594,-4.592922,8.724291,-3.2702403,-2.2056894,-6.673338,1.0933092,3.0615149,-0.82575184,8.358309,0.3734668,-8.273201,3.3535974,0.82790005,7.4870577,9.59318,-5.2298784
16x19,8.093296,-6.060419,-4.6764917,4.1943645,3.7026904,2.0915427,6.079587,12.250435,-7.911266,2.5084631,1.284488,7.8214407,-8.837002,1.6650159,-4.19455,8.271653,-3.8935647,-1.7772226,-5.528941,0.15679693,4.277991,-0.4577083,7.144709,1.2768929,-8.0439005,2.8625455,1.2303436,6.8644,9.013985,-4.8050065
16x20,8.326601,-5.65553,-3.6001458,3.3569293,4.3640785,1.4386448,6.4966497,12.612083,-7.6654854,2.720718,1.1725408,8.391638,-8.462573,0.40453047,-4.907213,9.091524,-4.653448,-0.7027601,-5.854523,-1.200275,6.6927876,-0.4130094,6.2190723,1.6133068,-7.2489653,2.8150482,2.0839489,5.8934383,7.520136,-5.7171674
16x21,8.485619,-5.1179156,-2.150284,3.051342,4.429234,1.1309792,6.127245,14.652617,-7.171019,3.1445446,0.5304395,8.256171,-7.191538,-0.6535244,-5.5651546,9.015776,-4.5066032,-0.26266408,-5.8663225,-1.4669896,8.026254,-1.3679224,5.927809,1.7238233,-6.9439125,2.4601521,2.0926466,6.536396,6.6387806,-6.2762046
16x22,7.957396,-7.2640314,-1.4482975,1.1874515,4.288827,0.14466211,5.0896564,16.089958,-7.2496076,4.6390257,1.0612246,6.621017,-6.0449934,-1.3649824,-6.164584,10.662925,-3.9221537,-0.05777955,-6.9651446,-0.69651777,9.335319,-0.9160466,6.8068614,1.381241,-6.060534,2.7323105,2.4493864,7.19668,6.683172,-5.476528
16x23,8.153294,-8.282932,-1.2107298,0.7936717,3.7790675,-0.23760703,4.953834,17.166264,-7.4823346,5.218283,1.2878088,5.8074083,-5.056493,-1.6371547,-5.8794174,11.214434,-3.408718,-0.093675375,-7.5874376,-0.2246213,9.1193905,-0.8849646,7.6012187,0.73483354,-5.7457337,2.293843,2.699472,7.6516037,6.619187,-4.901038
16x24,8.205479,-8.527859,-2.7154398,0.10161722,3.5240297,-0.7389685,4.561615,16.037445,-7.320546,4.9378986,1.5512307,4.41962,-6.717221,-1.9262958,-5.5652647,10.528892,-3.4038217,-0.38224518,-7.060737,0.21671927,8.761542,-1.2844359,8.217886,0.45352572,-6.008314,1.3293514,3.536921,6.908546,7.2468834,-4.557045
16x25,8.042965,-7.771678,-3.13339,0.026646852,3.9216454,-1.4044192,4.412524,15.630258,-6.9685283,4.714565,1.5492386,4.4193187,-8.543823,-2.30931,-4.660058,8.910099,-3.3296676,-1.2563838,-6.7963047,0.68404955,8.27947,-1.5758026,8.138362,-0.18658572,-6.163313,0.15889883,4.430808,5.600904,7.8485174,-4.138485
16x26,7.4140015,-8.156159,-4.320429,-0.6785208,3.9942203,-1.1429269,4.451519,15.169929,-5.2872405,4.577505,1.3385383,4.422179,-10.459431,-2.192724,-4.717412,7.806789,-3.9577537,-1.7411664,-6.4042444,-0.16023862,8.898164,-1.1382279,8.177494,-0.25907815,-7.1606164,-0.57404864,5.690547,4.3408422,7.334176,-4.0936437
16x27,7.026805,-8.927352,-3.8918574,-0.9283669,3.9619737,-0.053241253,4.1919675,15.390417,-5.5801005,4.6253386,1.0793486,5.6723156,-9.996588,-1.8852205,-5.14149,7.3165655,-4.3971586,-2.2822702,-6.343952,-1.0296719,9.130149,-0.89956605,8.058138,-0.7223804,-7.8776293,0.25533867,4.9534636,3.7685437,6.8346415,-3.9343042
16x28,7.4558516,-9.342014,-3.3134382,0.5157622,4.785806,1.121774,4.960031,15.666648,-5.4316206,4.8004055,1.0074904,5.85116,-8.624905,-0.78725106,-6.2883244,7.6635375,-5.037121,-0.7611928,-6.796913,-1.2526226,9.42565,-0.5056174,7.5301313,-0.41946948,-8.077211,1.4797465,3.6097975,3.586325,6.5952034,-3.7002242
16x30,8.027616,-10.299397,-1.1248493,1.8674914,5.741389,2.2145803,7.4538136,15.954111,-5.377553,5.2533207,1.4738777,4.8443556,-6.831594,-0.20314491,-6.6802816,9.110024,-5.5723305,-0.86223567,-8.074595,-1.4876484,10.199614,1.174423,6.637687,-1.0696658,-7.170109,2.4330835,2.2621899,3.502412,6.1571593,-3.9417562
16x9,7.169237,-9.790913,-4.6753216,1.8878874,4.194478,-1.620545,6.993959,16.491331,-6.81271,4.6908283,1.8027585,5.773932,-7.1013064,-2.530017,-5.30542,11.150462,-4.050297,-2.1840606,-6.604266,-0.6727947,8.633317,-2.2373202,7.2611504,-1.2257526,-5.689964,4.000309,4.119998,5.7580614,7.19545,-2.627656
17x10,7.3545303,-8.789463,-4.533217,1.6094112,3.733932,-0.6974343,6.6773252,15.945653,-6.951269,5.346222,1.0721514,6.007061,-7.8355074,-1.9692826,-3.6046069,11.245674,-4.5172305,-1.4881144,-6.4646688,-0.61175716,8.4967,-1.4855295,7.0134215,-1.5246875,-6.0657587,3.9626827,4.7208176,6.047662,7.3959684,-2.6536653
17x11,7.4745994,-8.457235,-4.573764,1.5792139,3.9655638,0.064676344,6.079731,15.958309,-6.757325,5.389429,1.0210333,6.2548304,-7.9391117,-1.7363851,-3.430959,11.361326,-4.4132175,-1.7733188,-6.6400633,-0.470663,9.062824,-1.4201839,6.5447907,-1.2438118,-6.395463,3.8305001,4.9419146,6.018441,7.404464,-2.7777054
17x14,6.4175158,-6.10683,-3.6341307,3.388085,5.591169,-0.5063981,3.0233684,11.339259,-4.5271015,-0.44959825,0.837806,5.3878784,-8.000401,-2.243687,-6.568204,8.384883,-8.593174,-2.6278539,-3.0719845,1.8948607,6.8704743,-4.8351555,5.2946644,-2.0858855,-10.501721,-1.5585217,3.5375824,6.260869,7.244088,-7.2741055
17x15,6.3415165,-7.3773446,-2.121332,2.0657225,4.410218,0.4522861,3.0972333,11.941019,-5.3551607,1.2893757,-0.1617811,8.084032,-7.7022247,-2.2328956,-5.9044085,8.231254,-7.2802434,-0.15030146,-5.6797533,1.8794887,4.462931,-4.9534044,5.36169,-1.0587976,-8.551662,1.2430487,2.8240082,7.390997,4.858753,-6.0598526
17x16,6.445932,-7.8039417,-3.1869535,1.5258148,4.5910172,0.6096739,3.7789576,11.853456,-5.1439204,0.66202384,0.1139012,7.9883146,-8.1861515,-1.9553721,-5.272092,8.07402,-7.3425035,-0.39488912,-6.614477,1.4202325,4.2415805,-4.581302,5.964543,-1.3223357,-8.771645,0.8093219,1.918457,8.326846,4.240652,-5.387293
17x17,6.493516,-8.5421715,-3.6055927,0.755649,4.6932716,0.728332,4.58595,12.066554,-7.1082735,2.2914066,-0.30132553,8.204725,-9.018473,-0.5165529,-4.8588433,8.14843,-4.8591337,0.053332567,-6.792388,1.9974834,3.4198933,-2.305276,5.838476,-0.78227395,-7.607484,3.4982343,1.8242438,7.6941924,6.705165,-5.042403
17x18,7.497983,-7.991228,-4.5090322,2.2737145,4.544693,1.1504831,5.7362475,11.729492,-7.5088024,2.4859052,1.044642,7.567748,-9.446362,0.9493716,-4.1055236,8.1159725,-3.890816,-1.331775,-6.375988,1.2566525,4.196802,-1.102713,6.706667,0.1468913,-7.440608,2.9357784,1.3111439,7.0792227,8.825803,-4.6548166
17x19,7.5969505,-8.334251,-3.124322,1.9619122,5.8939238,-0.039943427,6.28755,12.126978,-8.384487,2.7675653,0.93653345,7.475418,-9.649016,1.1772329,-4.1688037,8.525221,-3.9164023,-0.7837428,-6.108306,1.3759272,5.0658464,0.08360118,5.0991335,0.11845803,-6.329483,3.5992763,1.5447605,5.591994,9.273611,-3.7557628
17x20,8.232618,-6.757474,-2.0780234,2.7959707,6.4155693,0.19473852,6.017309,13.419303,-8.392196,2.6907454,0.56697255,7.767976,-9.231286,1.3217334,-4.2096457,8.159317,-4.5953274,-0.9502182,-5.1530075,0.1716063,6.2846375,0.12912014,4.6533346,0.9615574,-6.5168624,3.0288184,1.6046202,5.488657,8.656288,-3.869254
17x21,8.342324,-6.966135,-1.8776691,1.2968332,5.7350454,-0.2608689,5.8075814,14.0299015,-8.103734,3.5491462,0.54131055,7.970186,-8.373228,0.51855904,-4.858218,9.324307,-4.8308005,-0.866102,-5.7702813,-0.40622672,7.692661,-0.13661015,5.4083734,0.9248977,-6.549653,2.9372401,1.5331471,5.8521185,7.7203455,-4.669864
17x22,8.346193,-7.405612,-1.1803546,0.33309913,4.476859,0.25151753,5.0720563,15.548731,-7.9331584,4.9888635,0.27700046,7.966174,-6.139433,-0.0743075,-5.05731,9.7794895,-4.660617,-0.59160185,-5.905108,-0.6185742,8.418734,-0.26460755,6.2162824,0.8246861,-6.1855392,2.9004836,1.8257301,7.2007494,7.08709,-5.4011025
17x23,8.430937,-8.910595,-2.0339217,-0.29205525,3.330103,-0.50970364,4.4184933,16.580868,-7.900834,5.21142,0.95005655,5.991258,-5.294569,-0.8451707,-4.9137087,10.873039,-4.350953,-0.23215437,-6.7645073,-0.13630724,8.538855,-0.62765205,7.585188,0.06826347,-5.4939756,2.315705,2.037352,7.968849,7.4274774,-4.6892924
17x24,9.082789,-8.953752,-1.9991266,0.16375053,3.4188914,-1.0823259,4.69218,17.062248,-7.803643,5.278657,1.199678,5.0028505,-5.4884653,-1.7916949,-4.3897467,11.311138,-3.2670603,-0.31617284,-7.3897967,0.96375406,8.325302,-0.8455863,7.7814846,-0.7294709,-5.3360934,1.7778202,2.8035254,6.9666266,7.826539,-4.1145544
17x25,9.071312,-8.44488,-3.4038994,0.19780505,3.5940955,-1.57463,4.5149765,15.642865,-7.453827,4.543498,1.1737669,3.7762158,-7.568274,-2.2090168,-3.9991772,9.975549,-3.381743,-0.56545293,-6.9124436,1.0199356,8.033416,-1.250586,7.675568,-0.76395833,-5.865145,0.5110543,3.7424731,5.779132,8.128595,-3.850553
17x26,8.44746,-8.182314,-3.4696028,0.36059403,4.1223655,-1.3582635,4.4032373,15.427069,-7.521493,4.2578216,1.3259406,4.197554,-8.362102,-2.0054061,-4.0879455,8.604372,-3.6586509,-1.2927667,-6.7242374,0.919817,8.148063,-1.6886007,7.363377,-0.74456567,-6.7574835,0.4090302,4.2221794,4.727716,7.801923,-3.529622
17x28,6.777649,-9.077809,-3.2810578,0.9445058,4.821316,1.4679334,4.8061256,15.895519,-6.812271,4.6065626,2.109292,6.9812183,-7.4484887,0.474973,-6.7491655,8.257805,-5.170845,0.68180346,-6.5413523,-1.0375732,9.478672,-1.1045835,7.907262,-1.3363191,-7.805162,2.5777493,2.886516,4.6044455,6.1864376,-2.9860797
17x29,7.457574,-9.856584,-2.4276648,1.5265971,5.9789114,2.1075196,6.3243337,15.654225,-6.162841,5.0971613,1.6525183,5.59713,-6.778178,0.47103912,-6.7590127,8.719359,-5.2261453,-0.06351006,-7.4381313,-0.99253327,10.259032,0.06805575,7.392809,-1.1543472,-7.315448,2.9322553,2.9081244,3.936989,6.058905,-3.5443475
17x30,7.868865,-10.175076,-1.9181442,1.6100807,5.865054,2.160348,6.805904,15.282809,-6.8191304,4.5602894,2.0101304,4.930461,-5.8532524,0.25371075,-6.519901,9.1656065,-5.416564,-1.5410572,-7.820337,-0.59492975,9.818523,0.66702044,7.252671,-1.4703803,-7.0081034,2.408471,2.4723742,3.5898478,6.4282255,-3.754717
17x31,8.583999,-10.348312,-1.7777036,1.8548791,6.53555,2.484589,7.951453,14.8490715,-6.4830728,4.8042026,1.5994799,4.514983,-6.0309772,-0.19479173,-5.5369687,9.176224,-5.29291,-1.9409189,-7.6190257,-0.4682936,10.061796,1.4041805,7.564645,-1.7884239,-6.1849775,2.0591354,3.2335975,3.1042056,7.3258553,-4.3675485
17x9,7.3366413,-9.739059,-4.235671,1.8624266,3.3179486,-0.7810725,7.1403847,16.081882,-7.277659,5.185258,1.2585763,6.04997,-7.179641,-2.3939812,-4.149169,11.334293,-4.133213,-1.152393,-6.9786353,-0.85475785,8.320782,-1.8942034,7.3434486,-1.1893106,-5.6705236,4.089916,4.9435387,6.205263,6.9390993,-2.5722678
18x11,7.696352,-7.381496,-4.882169,1.9997542,4.8167815,-0.6752497,5.295459,14.741922,-6.288053,4.719692,0.48848996,4.6952868,-8.840609,-1.8207349,-3.6085885,11.036137,-4.968489,-2.3822007,-4.3844986,0.38649788,9.178623,-0.689287,6.0502315,-2.3144112,-7.116075,2.3958678,5.3277826,5.2327147,9.582444,-3.7055032
18x13,6.849018,-4.723027,-2.9982476,4.04651,5.7640038,-0.42896956,2.9807944,12.136066,-5.7743797,2.6026638,1.0599608,4.5551176,-8.283318,-1.3156648,-6.6053114,9.090977,-7.267706,-2.6491466,-0.8359349,2.7141707,7.67516,-2.2652135,4.9445424,-2.153278,-9.906084,0.7092173,4.7704706,4.1752357,10.966946,-7.1086645
18x14,6.570383,-5.615954,-1.2165892,3.0423067,5.092875,0.023904473,1.9570141,12.559853,-6.136858,2.919755,0.07122141,6.418212,-7.689519,-1.7690963,-7.065007,8.469294,-6.596539,-0.8861363,-2.161491,2.7541785,5.5200706,-2.900444,4.5159783,-1.3861736,-8.727097,2.1109853,4.2893486,4.9960046,9.174809,-6.976693
18x15,6.599516,-6.622528,-2.4183095,2.4959285,5.3301554,0.14111683,2.6182604,12.440782,-5.41145,1.2591166,0.10949534,7.077523,-7.867875,-2.0767365,-6.542182,8.411596,-7.113919,-0.9826741,-3.6940925,1.8550556,5.3683558,-3.8095894,4.7761703,-1.411124,-8.772078,0.992571,3.2783594,6.452933,6.9768567,-6.4084454
18x16,6.414139,-7.842692,-1.7559699,1.0684093,4.9400606,0.6411483,2.9736319,12.68072,-6.607053,2.7997866,-1.0138037,8.792396,-8.4393835,-1.8945558,-5.8533335,8.093289,-5.3719893,1.0373201,-5.5909567,2.4103901,4.0647483,-3.1602604,4.700375,-0.7253219,-7.3792906,3.756474,2.9878418,6.9182253,6.106002,-5.887932
18x17,6.985894,-8.980448,-2.1086628,0.4887979,5.596819,0.20301947,4.3821692,12.540273,-6.684059,2.783282,-0.4195869,7.8837166,-9.603361,-0.4002186,-4.3194485,7.4807096,-5.5256023,0.5449436,-6.187916,2.0018065,5.065222,-2.1264231,4.5972414,-0.62783146,-6.639465,3.10319,2.0243282,7.1092167,6.5566745,-4.6796813
18x18,7.3185987,-9.324315,-2.1021419,0.5985205,6.148223,-0.36171108,5.2943273,12.189202,-7.726327,3.3256779,-0.22038695,7.574771,-9.975849,0.09698999,-4.289993,7.658841,-4.5798154,0.29305613,-5.8616877,2.119638,4.915058,-0.8545227,4.3211226,-0.32717037,-5.9154015,3.769433,1.7554436,5.992955,8.048323,-4.502391
18x19,8.13137,-8.784733,-2.3363109,1.2426537,7.455301,-0.80650663,6.1433716,12.870878,-7.9481816,3.0576634,0.68042946,7.261221,-10.222612,0.9607269,-4.0951934,7.677038,-4.4575973,-0.90914834,-5.3114963,1.5064702,6.586249,-0.113218784,4.2439704,0.0386613,-5.7984686,3.1927695,1.1871581,5.136619,9.257716,-3.6519432
18x20,8.236698,-8.55662,-2.1507354,1.0774369,7.2320557,-1.2985401,5.9655905,13.25074,-8.066821,3.4915442,0.82320327,7.6167326,-9.969551,1.4699616,-4.2786894,7.8776445,-4.869444,-1.3010203,-5.0366106,1.0853952,7.011669,0.028280437,4.235258,0.22499913,-5.869376,3.2216065,1.0170059,4.805271,9.263098,-3.2317805
18x21,8.474461,-7.421885,-1.785784,0.4765836,6.8472424,-0.7769158,5.499547,13.853425,-7.92655,4.4212003,0.4230589,8.476938,-8.927402,1.8949225,-4.1503015,7.5625663,-5.593334,-1.3562844,-4.1787543,0.29540014,7.1673527,-0.13853031,4.6689944,0.17031068,-6.0539093,2.959946,0.7195345,5.6828375,8.100643,-3.8892753
18x22,8.990337,-8.8367,-3.3112655,-1.7600107,4.7081223,-0.6000186,5.491636,14.342625,-7.081117,5.713272,0.50080895,8.118172,-7.326576,0.9855504,-4.5121517,8.873368,-6.0649824,-1.8714377,-4.517332,-0.1526218,8.294916,-0.18059576,6.0942106,-0.3301202,-5.9957714,3.169011,0.07404661,6.593816,7.8012533,-5.09684
18x23,9.264833,-8.898602,-2.3157804,-1.2991462,3.8104577,-0.39880785,4.927522,16.027483,-7.6206713,5.9085703,0.57958746,7.1088924,-5.6613173,0.12056142,-3.920466,9.935556,-4.810206,-1.2387872,-5.4597707,0.39465135,8.11931,-0.5818914,7.169584,-0.89282626,-5.6298146,3.0466828,0.9754051,7.043516,7.888302,-4.8729377
18x24,9.577801,-8.748131,-2.951478,-0.23521554,3.2138598,-1.0859704,4.7584267,16.322746,-8.204622,5.2894907,1.1835734,5.1745486,-5.4137063,-0.7980159,-3.5142734,10.691141,-4.0060425,-0.4561622,-6.44254,1.0744061,7.931379,-1.0302413,7.561741,-1.3608868,-5.308832,2.2587602,1.8689739,6.9397416,8.043911,-4.411624
18x25,10.363098,-8.106116,-2.8497515,0.65338135,3.6381018,-1.087964,5.043811,16.236141,-8.70031,4.3287344,1.2557538,4.228863,-5.268294,-1.075135,-2.745626,10.379917,-3.3039114,-0.9760165,-7.035744,1.7379497,7.5518336,-1.9193377,7.0946655,-1.5909034,-5.871375,2.3043208,2.4895053,6.0911884,7.9261117,-4.0380807
18x26,9.574755,-7.575192,-4.0106573,1.083352,4.557541,-1.279583,4.631304,14.995853,-7.8468547,3.767875,1.5264595,3.767775,-7.874036,-1.1820964,-3.6317296,9.166953,-3.4689548,-0.25833166,-6.2237287,1.4068162,8.379829,-2.2732704,6.655583,-1.0647249,-7.463271,2.1962314,3.8471215,4.385625,7.4457417,-3.6251523
18x28,7.189444,-7.9894447,-3.7393658,1.6031681,5.3508015,0.5531256,4.797594,15.420256,-7.322466,4.5107803,2.4811516,6.7531915,-7.2207475,1.4497409,-6.694732,8.980793,-4.9571443,1.7783668,-5.9533563,-0.14554167,9.399373,-1.7000151,7.3873315,-1.8436759,-8.260494,3.5888102,2.7763026,4.632434,5.721587,-2.9917126
18x29,7.233673,-9.194029,-3.5952425,1.5543386,5.4628077,1.4295416,5.1584806,15.496548,-7.5313044,4.189279,2.280096,6.3413334,-6.196514,1.1469938,-6.826959,8.889419,-5.022172,-0.031407595,-6.691213,-0.27969012,9.356908,-0.81350416,7.9314547,-2.150217,-7.5177283,2.7604988,2.483633,4.4133945,6.5232587,-3.3076699
18x30,8.266745,-10.011905,-2.8334317,1.7526233,6.1620045,2.0286868,6.478453,15.243843,-6.783968,4.3801727,1.9603479,5.160574,-5.9439397,0.5364839,-5.9481416,9.251871,-4.9453526,-1.403718,-7.5732083,-0.18753281,9.703106,0.180403,8.01278,-2.109952,-6.593977,2.4610822,2.8195615,3.7734103,7.1229177,-4.1444016
18x31,9.009701,-10.24604,-2.6236076,2.0411227,6.215558,2.3774772,6.1993,14.682606,-7.6204224,4.037813,1.8686044,4.744931,-5.194316,0.23060572,-4.917555,9.603372,-4.646016,-3.3569903,-7.6109676,0.2039229,9.551193,0.8606396,8.189633,-3.0313993,-5.785104,1.8351636,2.9016757,3.6422093,8.328405,-4.829492
19x11,6.932595,-6.505308,-3.579,1.7027004,4.6376786,0.48305786,5.277375,16.274397,-6.425302,5.520196,0.40313804,6.5702634,-8.465889,-1.6567832,-3.2574286,10.396721,-4.0272474,-2.097786,-6.5449934,1.0954881,9.394521,-1.4233804,6.338395,-1.8091307,-7.351817,3.9667747,4.384531,6.0171757,8.690952,-2.930611
19x13,7.396699,-4.9430366,-2.1132624,3.4762,5.2045445,-0.1542744,2.5674562,13.197201,-6.8635993,3.930415,1.4348104,5.5864086,-7.469697,-1.0967269,-7.521585,9.30024,-4.884924,-2.0313663,-1.473834,2.4284883,7.061552,-1.9645091,5.116244,-0.8126081,-8.363672,3.164338,4.5597,3.0723336,13.154346,-6.6440225
19x14,7.2400484,-5.3862386,-1.9255577,3.3848114,5.248309,0.06464958,2.2909367,12.969737,-6.5261765,3.374521,1.6107419,6.260998,-7.2925596,-1.0848465,-7.32166,9.029026,-6.219428,-1.7713363,-1.7603533,2.0438871,6.39894,-2.5732534,5.1314096,-0.81244934,-8.736911,2.1656656,3.933196,3.6302733,11.468978,-6.7095423
19x15,7.443879,-6.7197323,-1.201609,1.68194,4.340714,1.0971535,2.4129488,14.10795,-7.0330324,4.597494,0.91906303,8.825789,-7.556833,-1.1136218,-6.2812634,8.903558,-5.2565775,0.081248164,-4.48997,1.3250339,4.679248,-2.771982,5.0541263,0.29522836,-6.7434974,4.3865414,3.0993633,4.723115,8.874336,-5.527672
19x17,7.787922,-10.213217,-1.9470603,-0.66229546,4.887986,0.3170606,4.350272,12.875423,-6.3786745,5.1909585,-0.2583316,8.456152,-9.366916,-1.0326114,-4.677993,7.833923,-5.1954136,0.61921453,-6.3500013,1.6891756,6.340253,-2.5340488,4.436419,0.14163029,-5.576285,4.1170845,2.3632693,5.934967,7.614025,-5.6336184
19x18,8.478806,-10.462843,-2.5168438,-0.39275253,6.467573,-0.5400892,5.0702257,13.021764,-6.83105,4.9041367,0.4607156,7.13088,-10.260379,0.17687356,-3.9904907,6.9565816,-5.3764305,-1.1475952,-5.6075654,1.6046698,8.643856,-1.8073425,4.0500793,0.15016317,-5.6378145,3.102201,1.0885582,5.5099635,8.92646,-5.286585
19x19,8.783205,-10.282085,-2.5050783,0.2733462,6.8660083,-1.5213147,5.684142,12.859402,-6.9408584,5.0074024,0.851288,7.2010636,-10.176108,0.5614476,-4.5807524,7.0668025,-4.9806347,-1.5962245,-5.122045,1.735476,8.188961,-1.1452975,4.4673176,0.5622471,-5.283785,3.1449919,0.552836,4.785892,9.660943,-4.5425415
19x20,8.877743,-9.044235,-2.4690232,0.10853982,7.4832807,-1.3968091,5.712216,13.501355,-6.9030633,5.2424927,0.6574335,7.985851,-10.000917,1.3702694,-4.639498,6.640045,-5.5635858,-1.5958744,-4.0049877,1.3364758,7.930099,-0.92070895,4.4077473,0.14191163,-5.409505,2.7919357,0.091615915,4.82638,8.835983,-3.8785205
19x21,9.01366,-9.186545,-3.8092499,-1.3305302,6.2903686,-1.0498121,5.685245,14.018169,-6.3180265,6.219367,1.0750412,8.608843,-8.833666,1.5911834,-5.0997577,7.080536,-6.424775,-2.6495802,-3.5772305,0.40663224,8.251472,-1.2681429,5.5193048,-0.057153225,-5.743702,3.0415447,-0.7216747,5.289861,8.428875,-4.482883
19x22,9.065476,-8.6961355,-3.9974344,-2.4336212,5.4299355,-0.35349986,5.440633,14.770326,-6.2143254,6.884952,0.37129337,9.1022005,-7.7620583,2.177291,-4.8493996,6.9299836,-6.9073744,-2.841327,-3.246715,0.1690306,7.678941,-1.6676109,6.4514627,-0.6981809,-6.194071,3.1030102,-1.3730757,6.437418,7.8762264,-4.7280216
