,RMSE,MAPE,SNR,PCC,ModelName,hoMR,impMR,redMR,cvFold
0,0.7121950036880399,0.38344113483539954,1.860063321262707,0.7219617079382599,spImpute,0.4319075910240456,0.0002609289069085946,0.431646662117137,0
0,0.7373095053257632,0.39626808099733596,1.8125962365057173,0.703791727612459,mcImpute,0.4319075910240456,0.0007397764613452462,0.4311678145627003,0
0,0.8565233086039359,0.33238151255052345,1.3335769067731795,0.671055140986312,MAGIC,0.4319075910240456,0.00011612770032745145,0.43179146332371815,0
0,0.9413012354249262,0.39017040945561576,1.0153211937335205,0.667767332982349,spKNN,0.4319075910240456,0.012973327904482817,0.4189342631195628,0
0,1.4011472008115335,0.741744095807509,1.17671522864022,0.4510823417603213,knnSmooth,0.4319075910240456,0.05210119453827053,0.3798063964857751,0
0,1.5560244601696556,0.592731663550452,-0.8815038777407938,0.6581474208769709,SAVER,0.4319075910240456,0.0,0.4319075910240456,0
0,0.7113666997584364,0.38468310382617116,1.8601337294597273,0.7231900076571847,spImpute,0.4319075910240456,0.00023082172534221829,0.43167676929870336,1
0,0.7353332658082113,0.3973004978757186,1.8175199850791723,0.706169168935113,mcImpute,0.4319075910240456,0.0006981998772773932,0.4312093911467682,1
0,0.8580758033559214,0.33368791119626173,1.3286841556399474,0.6705827992825432,MAGIC,0.4319075910240456,4.7311285318591326e-05,0.431860279738727,1
0,0.9387353618577686,0.3905485066716858,1.0190853897125738,0.6699613671953604,spKNN,0.4319075910240456,0.01281562362008751,0.41909196740395804,1
0,1.400768788225232,0.7438083839265501,1.1772332419825426,0.44860935293467596,knnSmooth,0.4319075910240456,0.051658188866650995,0.38024940215739456,1
0,1.5580872955346212,0.5924854657042463,-0.8838549078586395,0.6560909958465322,SAVER,0.4319075910240456,0.0,0.4319075910240456,1
0,0.7078980981179175,0.38156537620965225,1.8730692924150443,0.723409308318006,spImpute,0.4319075910240456,0.0001892451412743653,0.4317183458827712,2
0,0.7364086093764104,0.39642952858916125,1.8177410976429091,0.7028896574985695,mcImpute,0.4319075910240456,0.0007010672279027624,0.4312065237961428,2
0,0.8597570677763022,0.33395253281814796,1.326740049125612,0.6663203427354765,MAGIC,0.4319075910240456,0.00011612770032745145,0.43179146332371815,2
0,0.9412760518020703,0.39224396294587544,1.0126704396194783,0.6659165366416266,spKNN,0.4319075910240456,0.013043577994804361,0.4188640130292412,2
0,1.4008384172824002,0.7424858217818974,1.1764527336816466,0.4531176009770372,knnSmooth,0.4319075910240456,0.05352340044845364,0.3783841905755919,2
0,1.555341308834375,0.59372033089226,-0.8845258648156293,0.6548961935826026,SAVER,0.4319075910240456,0.0,0.4319075910240456,2
0,0.7100907118760588,0.38592510464208485,1.8638294709165064,0.7248981416529062,spImpute,0.4319075910240456,0.00026666360815933294,0.4316409274158862,3
0,0.7362557854930107,0.39948616539249365,1.8141188913003174,0.7060978294525441,mcImpute,0.4319075910240456,0.000685296799463232,0.43122229422458236,3
0,0.8595303831497356,0.3340327687081774,1.3285066068501803,0.6689525344496399,MAGIC,0.4319075910240456,0.00011612770032745145,0.43179146332371815,3
0,0.9400577643298198,0.3914643412727841,1.016207737094578,0.6678118406925432,spKNN,0.4319075910240456,0.012917414567288118,0.41899017645675746,3
0,1.397757800922249,0.7459735126556891,1.1781619898723092,0.45428276703150544,knnSmooth,0.4319075910240456,0.05071339683559185,0.38119419418845374,3
0,1.556804172086088,0.5924639044415043,-0.8830462401087706,0.6572485885636558,SAVER,0.4319075910240456,0.0,0.4319075910240456,3
0,0.7166525585250894,0.3866318617533841,1.8517035494896634,0.716433554372765,spImpute,0.4369211535925036,0.000377056607236046,0.4365440969852676,4
0,0.7361748356392643,0.3970692743176256,1.8135608330597188,0.7020134161312198,mcImpute,0.4369211535925036,0.0007469448379086691,0.43617420875459495,4
0,0.8592512852656178,0.33390973459522494,1.313247971244474,0.6686488303429874,MAGIC,0.4369211535925036,0.00011756137564013603,0.4368035922168635,4
0,0.9428182393949222,0.39187897904947144,0.9983646860926902,0.6665237810489802,spKNN,0.4369211535925036,0.013450741783606782,0.42347041180889683,4
0,1.3936996403820978,0.7388104654665827,1.1733552805823244,0.4505882932607919,knnSmooth,0.4369211535925036,0.05315637956840638,0.38376477402409725,4
0,1.5594124538395298,0.5987640011266352,-0.9129694319407179,0.6573169585119393,SAVER,0.4369211535925036,0.0,0.4369211535925036,4
