,RMSE,MAPE,SNR,PCC,ModelName,hoMR,impMR,redMR,cvFold
0,0.9516206420082074,0.10632488378333578,3.3596239365146645,0.7203649274209544,spImpute,0.42343356059799014,0.00019530556443308122,0.42323825503355705,0
0,0.9948483910582391,0.10904476667731657,3.320680126159784,0.6963337109823383,mcImpute,0.42343356059799014,0.0006650746303990152,0.42276848596759115,0
0,1.11423052137893,0.11507430939435012,2.9985007660430356,0.7118054656630115,MAGIC,0.42343356059799014,0.0,0.42343356059799014,0
0,1.6549130122890612,0.16009208528166285,2.468934669041352,0.5887581506572214,spKNN,0.42343356059799014,0.009946527703798396,0.41348703289419175,0
0,2.6395490104145805,0.2514092069861112,2.126689181494392,0.3206824271453581,knnSmooth,0.42343356059799014,0.048790141211841435,0.3746434193861487,0
0,6.941132901718754,0.8968582394005291,-3.1096096262978934,0.5797973215382468,SAVER,0.42343356059799014,0.0,0.42343356059799014,0
0,0.9519902829499383,0.10636728118286505,3.358477157173143,0.7196842740221038,spImpute,0.42343356059799014,0.0001664536060509215,0.4232671069919392,1
0,0.9898098634846406,0.1088191500867904,3.324074143544355,0.6984937600996345,mcImpute,0.42343356059799014,0.0005888758685179267,0.42284468472947223,1
0,1.119136186031081,0.11508193917819394,2.997423146782705,0.7077753041979252,MAGIC,0.42343356059799014,0.0,0.42343356059799014,1
0,1.652745814677934,0.15956869128410847,2.4733271445269507,0.5873744324039448,spKNN,0.42343356059799014,0.010057496774499011,0.4133760638234911,1
0,2.640179560988057,0.25144012586003905,2.1260874681885706,0.3191077753619944,knnSmooth,0.42343356059799014,0.05019648923452055,0.3732370713634696,1
0,6.93986862018228,0.8966961256286056,-3.1074671709297688,0.5746986163222871,SAVER,0.42343356059799014,0.0,0.42343356059799014,1
0,0.9493877831993768,0.10569239408821324,3.366281011896901,0.7214452349336185,spImpute,0.42343356059799014,0.00021971875998721637,0.4232138418380029,2
0,0.9988905969185244,0.10905673630012228,3.319732952579888,0.6945119088172511,mcImpute,0.42343356059799014,0.0007442325674987867,0.42268932803049136,2
0,1.115432095363818,0.11523805421880592,2.996578048865553,0.7114567262426421,MAGIC,0.42343356059799014,0.0,0.42343356059799014,2
0,1.653310261174254,0.1601333873250045,2.46863920985753,0.5890747721758754,spKNN,0.42343356059799014,0.01011520069126333,0.41331835990672683,2
0,2.658474728697466,0.25276971710414703,2.1167167776928317,0.3156628224500586,knnSmooth,0.42343356059799014,0.05002855604086029,0.3734050045571299,2
0,6.9338989995077664,0.8956504117342731,-3.0908978556073765,0.5870620855410879,SAVER,0.42343356059799014,0.0,0.42343356059799014,2
0,0.9565258747265926,0.10627552307426824,3.3589230372987897,0.7181523248148511,spImpute,0.42343356059799014,0.0003099736041570493,0.42312358699383307,3
0,0.9990087185438719,0.10915022897993731,3.3186356898476825,0.6949082806090076,mcImpute,0.42343356059799014,0.0007812222577323249,0.42265233834025784,3
0,1.1144741479165539,0.11505683264841657,2.998694764170871,0.7109169339767105,MAGIC,0.42343356059799014,0.0,0.42343356059799014,3
0,1.6591953968853221,0.16028360586390994,2.4666201301519894,0.5889416880151002,spKNN,0.42343356059799014,0.010184001515097713,0.4132495590828924,3
0,2.6430761868307906,0.25194649788321544,2.1240465527245287,0.3180415659004501,knnSmooth,0.42343356059799014,0.04988281666134015,0.37355074393665,3
0,6.931407734373603,0.8956471361898322,-3.0907811255460436,0.5908862143377642,SAVER,0.42343356059799014,0.0,0.42343356059799014,3
0,0.9533677774024562,0.1064524423656927,3.3581151826232283,0.7189230079677273,spImpute,0.42798551187812933,0.00019012700780038588,0.4277953848703289,4
0,0.9968659514620679,0.10909282799746138,3.3210518775130944,0.6949899682602875,mcImpute,0.42798551187812933,0.0007819620515369956,0.4272035498265923,4
0,1.11701379379216,0.11534928816638818,2.9920345543438462,0.7121218604725812,MAGIC,0.42798551187812933,0.0,0.42798551187812933,4
0,1.672320720938272,0.16167599448136363,2.4496732152483567,0.5847358507949215,spKNN,0.42798551187812933,0.010503592438715481,0.4174819194394139,4
0,2.640162022216642,0.2511923224621723,2.1246727018364093,0.31940884004780423,knnSmooth,0.42798551187812933,0.04927322656629144,0.37871228531183787,4
0,6.9399982531318285,0.8972699653527364,-3.115925351522101,0.5853388815343618,SAVER,0.42798551187812933,0.0,0.42798551187812933,4
