,spot,x,y,rmse,pcc,snr,model,cvFold
16x7,16x7,16,7,0.9163473090457332,0.5957857092718548,3.5567941089355286,MAGIC,4
16x8,16x8,16,8,0.9542818316817366,0.5282255590759704,3.555614001896568,MAGIC,4
16x9,16x9,16,9,0.8718877755136637,0.5641695064021234,3.582648028151213,MAGIC,4
16x10,16x10,16,10,0.8603210812841569,0.608144574453181,3.656805964020349,MAGIC,4
16x11,16x11,16,11,0.8835849831723286,0.6189282781333497,3.5698311058442114,MAGIC,4
16x12,16x12,16,12,0.8913486592231551,0.5920772026445912,3.618152654890523,MAGIC,4
16x13,16x13,16,13,0.8967851761116492,0.6179627579613435,3.566146401419318,MAGIC,4
16x14,16x14,16,14,0.8448432237517025,0.5780641936230063,3.6979397690425335,MAGIC,4
16x15,16x15,16,15,0.7870514048272717,0.6650132815458387,3.8049525378443123,MAGIC,4
16x16,16x16,16,16,0.8197510915668744,0.5423669760484742,3.6991527757673577,MAGIC,4
16x17,16x17,16,17,1.2171830941985733,0.5354199017108823,3.285489704455476,MAGIC,4
16x18,16x18,16,18,1.6449774901996688,0.554578525000698,2.7249778983471,MAGIC,4
16x19,16x19,16,19,1.3030972973225052,0.5310208636701454,3.044673796704751,MAGIC,4
17x4,17x4,17,4,1.5258833978223676,0.5440586734612778,2.806149799410541,MAGIC,4
17x5,17x5,17,5,0.9364568270204989,0.5263562925909455,3.5334514308674105,MAGIC,4
17x6,17x6,17,6,0.9447129531964327,0.542223278788534,3.57301583630703,MAGIC,4
17x7,17x7,17,7,0.8443413690850046,0.546163647030789,3.6939743363333246,MAGIC,4
17x8,17x8,17,8,1.008501012127146,0.5388726396603007,3.500633513724417,MAGIC,4
17x9,17x9,17,9,0.849786233508688,0.585475767700283,3.658302997877936,MAGIC,4
17x10,17x10,17,10,0.8072614478824417,0.6063003405238293,3.7652162140870455,MAGIC,4
17x11,17x11,17,11,0.8465971283164242,0.6587590764114317,3.7019813305301854,MAGIC,4
17x12,17x12,17,12,0.7954290154740423,0.5894206618678294,3.699131623877664,MAGIC,4
17x13,17x13,17,13,0.8270624900561835,0.6149473046802387,3.7043737840374003,MAGIC,4
17x14,17x14,17,14,0.8905379222656237,0.6584299706276032,3.6346810720735276,MAGIC,4
17x15,17x15,17,15,1.1536330506503658,0.5037128960964959,3.258683066424763,MAGIC,4
17x16,17x16,17,16,0.918373144444693,0.5396881142029472,3.580613409071195,MAGIC,4
